ndc,opioid,recovery
694990324,0,0
694990329,0,0
694990330,0,0
694990904,0,0
694990921,0,0
695020001,0,0
695020002,0,0
695020004,0,0
695020500,0,0
695020501,0,0
695020502,0,0
695020503,0,0
695020504,0,0
695050001,0,0
695090001,0,0
695090002,0,0
695090003,0,0
695090004,0,0
695090005,0,0
695090006,0,0
695090007,0,0
695090008,0,0
695090009,0,0
695090050,0,0
695090051,0,0
695090052,0,0
695090053,0,0
695090054,0,0
695090055,0,0
695090056,0,0
695090057,0,0
695090058,0,0
695090059,0,0
695090075,0,0
695090076,0,0
695090077,0,0
695090078,0,0
695090079,0,0
695090080,0,0
695100010,0,0
695100020,0,0
695100351,0,0
695100352,0,0
695100353,0,0
695100355,0,0
695100358,0,0
695120001,0,0
695120010,0,0
695120020,0,0
695120030,0,0
695120102,0,0
695120150,0,0
695120190,0,0
695120400,0,0
695120541,0,0
695120600,0,0
695120627,1,0
695120700,0,0
695120800,0,0
695150010,0,0
695150020,0,0
695150030,0,0
695150040,0,0
695150050,0,0
695160005,0,0
695160010,0,0
695170102,0,0
695170103,0,0
695170104,0,0
695170105,0,0
695170106,0,0
695170107,0,0
695170109,0,0
695170110,0,0
695170111,0,0
695170113,0,0
695170115,0,0
695170116,0,0
695170117,0,0
695170118,0,0
695170119,0,0
695170120,0,0
695170123,0,0
695170124,0,0
695170130,0,0
695170131,0,0
695170132,0,0
695170133,0,0
695170136,0,0
695170142,0,0
695170145,0,0
695170609,0,0
695170613,0,0
695170624,0,0
695170627,0,0
695170628,0,0
695190101,0,0
695200525,0,0
695210011,0,0
695210021,0,0
695210031,0,0
695210041,0,0
695210051,0,0
695210061,0,0
695221111,0,0
695222315,0,0
695222612,0,0
695240555,0,0
695251001,0,0
695252001,0,0
695270122,0,0
695300856,0,0
695320002,0,0
695320003,0,0
695330101,0,0
695330102,0,0
695330110,0,0
695330111,0,0
695330112,0,0
695330113,0,0
695330114,0,0
695330115,0,0
695330116,0,0
695340001,0,0
695350002,0,0
695350413,0,0
695360025,0,0
695360050,0,0
695360100,0,0
695360108,0,0
695360109,0,0
695360110,0,0
695360125,0,0
695360150,0,0
695360175,0,0
695360181,0,0
695360281,0,0
695360425,0,0
695380100,0,0
695380200,0,0
695390006,0,0
695390007,0,0
695390008,0,0
695390009,0,0
695390010,0,0
695400009,0,0
695400012,0,0
695400018,0,0
695400074,0,0
695400075,0,0
695400076,0,0
695400078,0,0
695410001,0,0
695420555,0,0
695430101,0,0
695430102,0,0
695430103,0,0
695430104,0,0
695430107,0,0
695430120,0,0
695430121,0,0
695430122,0,0
695430123,0,0
695430124,0,0
695430125,0,0
695430130,0,0
695430131,0,0
695430134,0,0
695430135,0,0
695430136,1,0
695430140,0,0
695430141,0,0
695430142,0,0
695430150,0,0
695430151,0,0
695430217,0,0
695430252,0,0
695430253,0,0
695430276,0,0
695430372,0,0
695430373,0,0
695430374,0,0
695430375,0,0
695430376,0,0
695430379,0,0
695430380,0,0
695430381,0,0
695430382,0,0
695430383,0,0
695430384,0,0
695430385,0,0
695430386,0,0
695440152,0,0
695460311,0,0
695460312,0,0
695470212,0,1
695470353,0,1
695490001,0,0
695490002,0,0
695490003,0,0
695500324,0,0
695540524,0,0
695550020,0,0
695550030,0,0
695560001,0,0
695560002,0,0
695560650,0,0
695570111,0,0
695580001,0,0
695593921,0,0
695610463,0,0
695620022,0,0
695650550,0,0
695670001,0,0
695681001,0,0
695682001,0,0
695690001,0,0
695700102,0,0
695710001,0,0
695710002,0,0
695710003,0,0
695710004,0,0
695710005,0,0
695710006,0,0
695710007,0,0
695710008,0,0
695710009,0,0
695710010,0,0
695730888,0,0
695740005,0,0
695760001,0,0
695760002,0,0
695780466,0,0
695790101,0,0
695790102,0,0
695790103,0,0
695790104,0,0
695790105,0,0
695790106,0,0
695790107,0,0
695790108,0,0
695800060,0,0
695800600,0,0
695820590,0,0
695830001,0,0
695830002,0,0
695830003,0,0
695840012,0,0
695840148,0,0
695840149,0,0
695870001,0,0
695890004,0,0
695920001,0,0
695940001,0,0
695940002,0,0
695940003,0,0
695940004,0,0
695940005,0,0
695970103,0,0
695970201,0,0
695970202,0,0
695970221,0,0
695970222,0,0
695970223,0,0
695970921,0,0
696021001,0,0
696022001,0,0
696030101,0,0
696030201,0,0
696030301,0,0
696030401,0,0
696030501,0,0
696030601,0,0
696030701,0,0
696030801,0,0
696030901,0,0
696031001,0,0
696031101,0,0
696031201,0,0
696031301,0,0
696031401,0,0
696040204,0,0
696070001,0,0
696070002,0,0
696070003,0,0
696070004,0,0
696070005,0,0
696070006,0,0
696070007,0,0
696070008,0,0
696070009,0,0
696070010,0,0
696070011,0,0
696070012,0,0
696070013,0,0
696080026,0,0
696080027,0,0
696080028,0,0
696080029,0,0
696080030,0,0
696080031,0,0
696080032,0,0
696120001,0,0
696120002,0,0
696120003,0,0
696120004,0,0
696120005,0,0
696120006,0,0
696120622,0,0
696120623,0,0
696140370,0,0
696150001,0,0
696180010,0,0
696180011,0,0
696180012,0,0
696180013,0,0
696180014,0,0
696180015,0,0
696180016,0,0
696180017,0,0
696180020,0,0
696180021,0,0
696180022,0,0
696180024,0,0
696180025,0,0
696180027,0,0
696180028,0,0
696180029,0,0
696180030,0,0
696180032,0,0
696180033,0,0
696180034,0,0
696180035,0,0
696180043,0,0
696180044,0,0
696180045,0,0
696180047,0,0
696190303,0,0
696210090,0,0
696210300,0,0
696210371,0,0
696250018,0,0
696250787,0,0
696250899,0,0
696250907,0,0
696260047,0,0
696260048,0,0
696260064,0,0
696260077,0,0
696260084,0,0
696265200,0,0
696267197,0,0
696270112,0,0
696280010,0,0
696290010,0,0
696300001,0,0
696300002,0,0
696300003,0,0
696300639,0,0
696310001,0,0
696330111,0,0
696340020,0,0
696340021,0,0
696340022,0,0
696340023,0,0
696340024,0,0
696340025,0,0
696340026,0,0
696363025,0,0
696363035,0,0
696363045,0,0
696363050,0,0
696363066,0,0
696368020,0,0
696368050,0,0
696380050,0,0
696380051,0,0
696380052,0,0
696380053,0,0
696380054,0,0
696380055,0,0
696380056,0,0
696380057,0,0
696380058,0,0
696380059,0,0
696390101,0,0
696401001,0,0
696402001,0,0
696403001,0,0
696404001,0,0
696405001,0,0
696406001,0,0
696421001,0,0
696421100,0,0
696421200,0,0
696421300,0,0
696421400,0,0
696421600,0,0
696430101,0,0
696460704,0,0
696460705,0,0
696460706,0,0
696460716,0,0
696470001,0,0
696470002,0,0
696470003,0,0
696500001,0,0
696500002,0,0
696510000,0,0
696520000,0,0
696530010,0,0
696530020,0,0
696540239,0,0
696540501,0,0
696560101,0,0
696560102,0,0
696560103,0,0
696580101,0,0
696600201,0,0
696600202,0,0
696600203,0,0
696610101,0,0
696620111,0,0
696631001,0,0
696632001,0,0
696640001,0,0
696650215,0,0
696650216,0,0
696650610,0,0
696660252,0,0
696660368,0,0
696660831,0,0
696660871,0,0
696660962,0,0
696680120,0,0
696680431,0,0
696680432,0,0
696680433,0,0
696700139,0,0
696700324,0,0
696700900,0,0
696730635,0,0
696740100,0,0
696740110,0,0
696740210,0,0
696753273,0,0
696760011,0,0
696760012,0,0
696760013,0,0
696760014,0,0
696760015,0,0
696760016,0,0
696760017,0,0
696760021,0,0
696760022,0,0
696760023,0,0
696760024,0,0
696760025,0,0
696760026,0,0
696760027,0,0
696760031,0,0
696760051,0,0
696760071,0,0
696770010,0,0
696770011,0,0
696770020,0,0
696770050,0,0
696770154,0,0
696770180,0,0
696770204,0,0
696770208,0,0
696770225,0,0
696770226,0,0
696770293,0,0
696770316,1,0
696780101,0,0
696790000,0,0
696790020,0,0
696800120,0,0
696810432,0,0
696830101,0,0
696830201,0,0
696830202,0,0
696840200,0,0
696840210,0,0
696840300,0,0
696840310,0,0
696840320,0,0
696850101,0,0
696850102,0,0
696850103,0,0
696850104,0,0
696860744,0,0
696880001,0,0
696880002,0,0
696880104,0,0
696897290,0,0
696910150,0,0
696930410,0,0
696930411,0,0
696930412,0,0
696930413,0,0
696930414,0,0
696930512,0,0
696930715,0,0
696930716,0,0
696930717,0,0
696930718,0,0
696930719,0,0
696930815,0,0
696930818,0,0
696940010,0,0
696951974,0,0
696960636,0,0
696970990,0,0
696981001,0,0
696982001,0,0
697018623,0,0
697060203,0,0
697060204,0,0
697080101,0,0
697090101,0,0
697090102,0,0
697090103,0,0
697090104,0,0
697090105,0,0
697090106,0,0
697110003,0,0
697110004,0,0
697110005,0,0
697110006,0,0
697110007,0,0
697110008,0,0
697110009,0,0
697110010,0,0
697110105,0,0
697110115,0,0
697110125,0,0
697110135,0,0
697110145,0,0
697110152,0,0
697110155,0,0
697110165,0,0
697110175,0,0
697110185,0,0
697110205,0,0
697110215,0,0
697110235,0,0
697110300,0,0
697110301,0,0
697110305,0,0
697110307,0,0
697110308,0,0
697110310,0,0
697110451,0,0
697110457,0,0
697110458,0,0
697120010,0,0
697130020,0,0
697130021,0,0
697130022,0,0
697130023,0,0
697130024,0,0
697130025,0,0
697150100,0,0
697160010,0,0
697160020,0,0
697160030,0,0
697160040,0,0
697160050,0,0
697160060,0,0
697160070,0,0
697160080,0,0
697160090,0,0
697160100,0,0
697160110,0,0
697160120,0,0
697160130,0,0
697160140,0,0
697160150,0,0
697160160,0,0
697160170,0,0
697160180,0,0
697160190,0,0
697160200,0,0
697160210,0,0
697160220,0,0
697160230,0,0
697160240,0,0
697160250,0,0
697160260,0,0
697160270,0,0
697160280,0,0
697160290,0,0
697160300,0,0
697160310,0,0
697170004,0,0
697180154,0,0
697180155,0,0
697190001,0,0
697201001,0,0
697202001,0,0
697203001,0,0
697204001,0,0
697210001,0,0
697210002,0,0
697220733,0,0
697220734,0,0
697220735,0,0
697240112,0,0
697250001,0,0
697250002,0,0
697250003,0,0
697250004,0,0
697250005,0,0
697260003,0,0
697270001,0,0
697280001,0,0
697280002,0,0
697280003,0,0
697280020,0,0
697280030,0,0
697290018,0,0
697290064,0,0
697290080,0,0
697290130,0,0
697290142,0,0
697290143,0,0
697290253,0,0
697300301,0,0
697300302,0,0
697300303,0,0
697300304,0,0
697310010,0,0
697310020,0,0
697330558,0,0
697330566,0,0
697350637,0,0
697390010,0,0
697390020,0,0
697390030,0,0
697390040,0,0
697390050,0,0
697390060,0,0
697390070,0,0
697390080,0,0
697390090,0,0
697390100,0,0
697390110,0,0
697390120,0,0
697400212,0,0
697400302,0,0
697400303,0,0
697400304,0,0
697400305,0,0
697400308,0,0
697400309,0,0
697400311,0,0
697400312,0,0
697400315,0,0
697400316,0,0
697400322,0,0
697400324,0,0
697400325,0,0
697400328,0,0
697400329,0,0
697400490,0,0
697400492,0,0
697411001,0,0
697412001,0,0
697413001,0,0
697420010,0,0
697420020,0,0
697420030,0,0
697420040,0,0
697420050,0,0
697430513,0,0
697440201,0,0
697440202,0,0
697440203,0,0
697440204,0,0
697450010,0,0
697450011,0,0
697450012,0,0
697450013,0,0
697450014,0,0
697450015,0,0
697450016,0,0
697450017,0,0
697450018,0,0
697450019,0,0
697450030,0,0
697450031,0,0
697450032,0,0
697450033,0,0
697450034,0,0
697450035,0,0
697450040,0,0
697450050,0,0
697450060,0,0
697450061,0,0
697450062,0,0
697450063,0,0
697450064,0,0
697450065,0,0
697450066,0,0
697470040,0,0
697480641,0,0
697490640,0,0
697500001,0,0
697520100,0,0
697520101,0,0
697520102,0,0
697520103,0,0
697520121,0,0
697530002,0,0
697560001,0,0
697570101,0,0
697580322,0,0
697580325,0,0
697580328,0,0
697600001,0,0
697610006,0,0
697610010,0,0
697610012,0,0
697610015,0,0
697610018,0,0
697610020,0,0
697610022,0,0
697610025,0,0
697610110,0,0
697610120,0,0
697610125,0,0
697610137,0,0
697610150,0,0
697610187,0,0
697640001,0,0
697670101,0,0
697670102,0,0
697670103,0,0
697680001,0,0
697690101,0,0
697690102,0,0
697710001,0,0
697710002,0,0
697710003,0,0
697710105,0,0
697710106,0,0
697710107,0,0
697710108,0,0
697720019,0,0
697720020,0,0
697720030,0,0
697720040,0,0
697720050,0,0
697720102,0,0
697720105,0,0
697720110,0,0
697720125,0,0
697720130,0,0
697720139,0,0
697720141,0,0
697720200,0,0
697720324,0,0
697720390,0,0
697720440,0,0
697720500,0,0
697720615,0,0
697720819,0,0
697720820,0,0
697720900,0,0
697720980,0,0
697730010,0,0
697730020,0,0
697740008,0,0
697740103,0,0
697740163,0,0
697740536,0,0
697740551,0,0
697740552,0,0
697740553,0,0
697740554,0,0
697740751,0,0
697740944,0,0
697770010,0,0
697770020,0,0
697770030,0,0
697770040,0,0
697770050,0,0
697770060,0,0
697770070,0,0
697770080,0,0
697770090,0,0
697770100,0,0
697770110,0,0
697770120,0,0
697770130,0,0
697770160,0,0
697770170,0,0
697770180,0,0
697770190,0,0
697780930,0,0
697780931,0,0
697790001,0,0
697790002,0,0
697790003,0,0
697790004,0,0
697790005,0,0
697790006,0,0
697790007,0,0
697790008,0,0
697790009,0,0
697790010,0,0
697790011,0,0
697790012,0,0
697790013,0,0
697790014,0,0
697790015,0,0
697790016,0,0
697790017,0,0
697790018,0,0
697790019,0,0
697790020,0,0
697790025,0,0
697790026,0,0
697790027,0,0
697790028,0,0
697800001,0,0
697800002,0,0
697800003,0,0
697800004,0,0
697800005,0,0
697800011,0,0
697800012,0,0
697800013,0,0
697830010,0,0
697830020,0,0
697830030,0,0
697840102,0,0
697840200,0,0
697840205,0,0
697840905,0,0
697850010,0,0
697850020,0,0
697880000,0,0
697880001,0,0
697880002,0,0
697890104,0,0
697900279,0,0
697900466,0,0
697900641,0,0
697900770,0,0
697920000,0,0
697920001,0,0
697940001,0,0
697950000,0,0
697950001,0,0
697950002,0,0
697950003,0,0
697950004,0,0
697950005,0,0
697950006,0,0
697950007,0,0
697950008,0,0
697950009,0,0
697950010,0,0
697950011,0,0
697950012,0,0
697950013,0,0
697950014,0,0
697950015,0,0
697950016,0,0
697950017,0,0
697950018,0,0
697950019,0,0
697950020,0,0
697950021,0,0
697950023,0,0
697950024,0,0
697950025,0,0
697950026,0,0
697970100,0,0
697970101,0,0
697970103,0,0
697970104,0,0
697980001,0,0
697980002,0,0
698010101,0,0
698010102,0,0
698020025,0,0
698030100,0,0
698040001,0,0
698040002,0,0
698040003,0,0
698040004,0,0
698040005,0,0
698040006,0,0
698040007,0,0
698040008,0,0
698040009,0,0
698040010,0,0
698040011,0,0
698040012,0,0
698040013,0,0
698040014,0,0
698040015,0,0
698040016,0,0
698040017,0,0
698040018,0,0
698040019,0,0
698040020,0,0
698040021,0,0
698040022,0,0
698040023,0,0
698040024,0,0
698040025,0,0
698040026,0,0
698040027,0,0
698040028,0,0
698040029,0,0
698040030,0,0
698040031,0,0
698040032,0,0
698040033,0,0
698040034,0,0
698040035,0,0
698040036,0,0
698040038,0,0
698040039,0,0
698040040,0,0
698040041,0,0
698040042,0,0
698040043,0,0
698040044,0,0
698040045,0,0
698040046,0,0
698040047,0,0
698040048,0,0
698040049,0,0
698040050,0,0
698040051,0,0
698040052,0,0
698040053,0,0
698040054,0,0
698040055,0,0
698040056,0,0
698040057,0,0
698040058,0,0
698040059,0,0
698040060,0,0
698040061,0,0
698040062,0,0
698040063,0,0
698040064,0,0
698040065,0,0
698040066,0,0
698040067,0,0
698040068,0,0
698040069,0,0
698040070,0,0
698040071,0,0
698040072,0,0
698040073,0,0
698040074,0,0
698040075,0,0
698040076,0,0
698040077,0,0
698040078,0,0
698040079,0,0
698040081,0,0
698050786,0,0
698081001,0,0
698082001,0,0
698090126,0,0
698090127,0,0
698110101,0,0
698110102,0,0
698110103,0,0
698110201,0,0
698110202,0,0
698120001,0,0
698150754,0,0
698200001,0,0
698210001,0,0
698220100,0,0
698220101,0,0
698220102,0,0
698220103,0,0
698220104,0,0
698220200,0,0
698220201,0,0
698220254,0,0
698220300,0,0
698250001,0,0
698250002,0,0
698250003,0,0
698250005,0,0
698250006,0,0
698250007,0,0
698250008,0,0
698310001,0,0
698330011,0,0
698361001,0,0
698362001,0,0
698363001,0,0
698364001,0,0
698365001,0,0
698370010,0,0
698370019,0,0
698370170,0,0
698370210,0,0
698370310,0,0
698370399,0,0
698370410,0,0
698370510,0,0
698380001,0,0
698400001,0,0
698400002,0,0
698400003,0,0
698400004,0,0
698400005,0,0
698400006,0,0
698400007,0,0
698400008,0,0
698400009,0,0
698410030,0,0
698420000,0,0
698420001,0,0
698420005,0,0
698420006,0,0
698420008,0,0
698420010,0,0
698420011,0,0
698420012,0,0
698420014,0,0
698420015,0,0
698420017,0,0
698420018,0,0
698420020,0,0
698420021,0,0
698420022,0,0
698420023,0,0
698420027,0,0
698420030,0,0
698420031,0,0
698420032,0,0
698420033,0,0
698420034,0,0
698420035,0,0
698420036,0,0
698420037,0,0
698420038,0,0
698420039,0,0
698420044,0,0
698420045,0,0
698420046,0,0
698420047,0,0
698420048,0,0
698420049,0,0
698420050,0,0
698420051,0,0
698420052,0,0
698420053,0,0
698420054,0,0
698420055,0,0
698420056,0,0
698420057,0,0
698420058,0,0
698420059,0,0
698420060,0,0
698420064,0,0
698420065,0,0
698420066,0,0
698420067,0,0
698420068,0,0
698420071,0,0
698420072,0,0
698420073,0,0
698420075,0,0
698420076,0,0
698420077,0,0
698420078,0,0
698420079,0,0
698420080,0,0
698420081,0,0
698420083,0,0
698420090,0,0
698420098,0,0
698420100,0,0
698420101,0,0
698420102,0,0
698420103,0,0
698420104,0,0
698420105,0,0
698420106,0,0
698420107,0,0
698420108,0,0
698420109,0,0
698420110,0,0
698420111,0,0
698420112,0,0
698420113,0,0
698420114,0,0
698420115,0,0
698420116,0,0
698420117,0,0
698420118,0,0
698420119,0,0
698420120,0,0
698420121,0,0
698420122,0,0
698420123,0,0
698420124,0,0
698420125,0,0
698420126,0,0
698420127,0,0
698420128,0,0
698420129,0,0
698420130,0,0
698420131,0,0
698420132,0,0
698420133,0,0
698420134,0,0
698420135,0,0
698420136,0,0
698420137,0,0
698420138,0,0
698420139,0,0
698420140,0,0
698420141,0,0
698420142,0,0
698420143,0,0
698420144,0,0
698420145,0,0
698420146,0,0
698420147,0,0
698420148,0,0
698420149,0,0
698420150,0,0
698420151,0,0
698420152,0,0
698420153,0,0
698420154,0,0
698420155,0,0
698420156,0,0
698420157,0,0
698420159,0,0
698420160,0,0
698420161,0,0
698420162,0,0
698420163,0,0
698420164,0,0
698420165,0,0
698420166,0,0
698420167,0,0
698420169,0,0
698420170,0,0
698420171,0,0
698420172,0,0
698420173,0,0
698420175,0,0
698420176,0,0
698420177,0,0
698420178,0,0
698420179,0,0
698420180,0,0
698420181,0,0
698420184,0,0
698420189,0,0
698420193,0,0
698420199,0,0
698420207,0,0
698420213,0,0
698420219,0,0
698420222,0,0
698420223,0,0
698420232,0,0
698420241,0,0
698420250,0,0
698420251,0,0
698420253,0,0
698420256,0,0
698420264,0,0
698420271,0,0
698420272,0,0
698420278,0,0
698420281,0,0
698420282,0,0
698420283,0,0
698420286,0,0
698420296,0,0
698420301,0,0
698420302,0,0
698420303,0,0
698420304,0,0
698420305,0,0
698420310,0,0
698420311,0,0
698420314,0,0
698420318,0,0
698420319,0,0
698420320,0,0
698420323,0,0
698420325,0,0
698420332,0,0
698420340,0,0
698420342,0,0
698420343,0,0
698420344,0,0
698420345,0,0
698420347,0,0
698420348,0,0
698420350,0,0
698420351,0,0
698420352,0,0
698420355,0,0
698420358,0,0
698420360,0,0
698420361,0,0
698420362,0,0
698420363,0,0
698420364,0,0
698420365,0,0
698420366,0,0
698420367,0,0
698420368,0,0
698420369,0,0
698420370,0,0
698420371,0,0
698420374,0,0
698420380,0,0
698420388,0,0
698420390,0,0
698420391,0,0
698420392,0,0
698420393,0,0
698420394,0,0
698420395,0,0
698420396,0,0
698420400,0,0
698420403,0,0
698420411,0,0
698420420,0,0
698420421,0,0
698420429,0,0
698420439,0,0
698420449,0,0
698420450,0,0
698420454,0,0
698420456,0,0
698420457,0,0
698420463,0,0
698420480,0,0
698420486,0,0
698420490,0,0
698420501,0,0
698420502,0,0
698420503,0,0
698420504,0,0
698420507,0,0
698420508,0,0
698420511,0,0
698420512,0,0
698420514,0,0
698420525,0,0
698420527,0,0
698420528,0,0
698420530,0,0
698420531,0,0
698420535,0,0
698420540,0,0
698420544,0,0
698420550,0,0
698420551,0,0
698420552,0,0
698420553,0,0
698420554,0,0
698420555,0,0
698420556,0,0
698420557,0,0
698420558,0,0
698420559,0,0
698420560,0,0
698420561,0,0
698420571,0,0
698420578,0,0
698420579,0,0
698420580,0,0
698420581,0,0
698420582,0,0
698420583,0,0
698420584,0,0
698420596,0,0
698420599,0,0
698420602,0,0
698420603,0,0
698420604,0,0
698420610,0,0
698420611,0,0
698420613,0,0
698420615,0,0
698420618,0,0
698420628,0,0
698420637,0,0
698420638,0,0
698420640,0,0
698420650,0,0
698420653,0,0
698420658,0,0
698420669,0,0
698420672,0,0
698420678,0,0
698420682,0,0
698420684,0,0
698420686,0,0
698420689,0,0
698420692,0,0
698420700,0,0
698420701,0,0
698420704,0,0
698420707,0,0
698420709,0,0
698420711,0,0
698420712,0,0
698420716,0,0
698420718,0,0
698420727,0,0
698420745,0,0
698420749,0,0
698420751,0,0
698420753,0,0
698420768,0,0
698420775,0,0
698420777,0,0
698420778,0,0
698420784,0,0
698420791,0,0
698420800,0,0
698420801,0,0
698420835,0,0
698420839,0,0
698420840,0,0
698420841,0,0
698420842,0,0
698420843,0,0
698420845,0,0
698420849,0,0
698420850,0,0
698420853,0,0
698420854,0,0
698420855,0,0
698420856,0,0
698420865,0,0
698420866,0,0
698420867,0,0
698420869,0,0
698420871,0,0
698420872,0,0
698420875,0,0
698420889,0,0
698420898,0,0
698420900,0,0
698420902,0,0
698420907,0,0
698420910,0,0
698420911,0,0
698420925,0,0
698420936,0,0
698420945,0,0
698420955,0,0
698420959,0,0
698420960,0,0
698420970,0,0
698420971,0,0
698420975,0,0
698420978,0,0
698420985,0,0
698420986,0,0
698420988,0,0
698420995,0,0
698420996,0,0
698420997,0,0
698450031,0,0
698460000,0,0
698460020,0,0
698460100,0,0
698460110,0,0
698460140,0,0
698460860,0,0
698460911,0,0
698470001,0,0
698510101,0,0
698510102,0,0
698510103,0,0
698530201,0,0
698530202,0,0
698560101,0,0
698560102,0,0
698580001,0,0
698580002,0,0
698580003,0,0
698580004,0,0
698580005,0,0
698590001,0,0
698590002,0,0
698590003,0,0
698620001,0,0
698630101,0,0
698630102,0,0
698630103,0,0
698630201,0,0
698640001,0,0
698650210,1,0
698650220,1,0
698650230,1,0
698650240,1,0
698650245,1,0
698650250,1,0
698650260,1,0
698650265,1,0
698661025,0,0
698661030,0,0
698710001,0,0
698710002,0,0
698710003,0,0
698710004,0,0
698710005,0,0
698710006,0,0
698710007,0,0
698710008,0,0
698740322,0,0
698740422,0,0
698740992,0,0
698770017,0,0
698770026,0,0
698770031,0,0
698780001,0,0
698790101,0,0
698790102,0,0
698790103,0,0
698790104,0,0
698790105,0,0
698790107,0,0
698790108,0,0
698790109,0,0
698790111,0,0
698790112,0,0
698790120,0,0
698810003,0,0
698810920,0,0
698810921,0,0
698810922,0,0
698810923,0,0
698820023,0,0
698820025,0,0
698820726,0,0
698830001,0,0
698840703,0,0
698840707,0,0
698850610,0,0
698860110,0,0
698880101,0,0
698880102,0,0
698880103,0,0
698880104,0,0
698880105,0,0
698890026,0,0
698890027,0,0
698900010,0,0
698930001,0,0
698930101,0,0
698930201,0,0
698930301,0,0
698940010,0,0
698940020,0,0
698940030,0,0
698940040,0,0
698940050,0,0
698940060,0,0
698940070,0,0
698940080,0,0
698940090,0,0
698940100,0,0
698940110,0,0
698940120,0,0
698940130,0,0
698940140,0,0
698940150,0,0
698940160,0,0
698940170,0,0
698940180,0,0
698940190,0,0
698940200,0,0
698940210,0,0
698940220,0,0
698940230,0,0
698940240,0,0
698940250,0,0
698940260,0,0
698940270,0,0
698940280,0,0
698940290,0,0
698940300,0,0
698940310,0,0
698940320,0,0
698940330,0,0
698940340,0,0
698940400,0,0
698940410,0,0
698940420,0,0
698940430,0,0
698940440,0,0
698940450,0,0
698940460,0,0
698940470,0,0
698940480,0,0
698940490,0,0
698940500,0,0
698940510,0,0
698940520,0,0
698940530,0,0
698960020,0,0
698960728,0,0
698980001,0,0
698980002,0,0
698980003,0,0
699010522,0,0
699030001,0,0
699030002,0,0
699030003,0,0
699040001,0,0
699060022,0,0
699090001,0,0
699130350,0,0
699150001,0,0
699150002,0,0
699150003,0,0
699150004,0,0
699150005,0,0
699150006,0,0
699160035,0,0
699160105,0,0
699180101,0,0
699180201,0,0
699180301,0,0
699180501,0,0
699180899,0,0
699180901,0,0
699190021,0,0
699210024,0,0
699220001,0,0
699220002,0,0
699240001,0,0
699240002,0,0
699240003,0,0
699240004,0,0
699240005,0,0
699240006,0,0
699240007,0,0
699240008,0,0
699240009,0,0
699240010,0,0
699240011,0,0
699240012,0,0
699240013,0,0
699240014,0,0
699240015,0,0
699240016,0,0
699240017,0,0
699240018,0,0
699240019,0,0
699240020,0,0
699240021,0,0
699240022,0,0
699240023,0,0
699240025,0,0
699240026,0,0
699240027,0,0
699240028,0,0
699240029,0,0
699240030,0,0
699240031,0,0
699240032,0,0
699240033,0,0
699240034,0,0
699240035,0,0
699240036,0,0
699240037,0,0
699240038,0,0
699240039,0,0
699240040,0,0
699240041,0,0
699240042,0,0
699240043,0,0
699240044,0,0
699240045,0,0
699240046,0,0
699240047,0,0
699240048,0,0
699240049,0,0
699240053,0,0
699240054,0,0
699240055,0,0
699260004,0,0
699260005,0,0
699270001,0,0
699270002,0,0
699270003,0,0
699270004,0,0
699320001,0,0
699330101,0,0
699330102,0,0
699330103,0,0
699330104,0,0
699340001,0,0
699350005,0,0
699370001,0,0
699370002,0,0
699380101,0,0
699380151,0,0
699390051,0,0
699390129,0,0
699390165,0,0
699390291,0,0
699390306,0,0
699390309,0,0
699390310,0,0
699390311,0,0
699390313,0,0
699390323,0,0
699390408,0,0
699390625,0,0
699390626,0,0
699390643,0,0
699390645,0,0
699390690,0,0
699420015,0,0
699420030,0,0
699420050,0,0
699450010,0,0
699450015,0,0
699450020,0,0
699450025,0,0
699450030,0,0
699450035,0,0
699450051,0,0
699450060,0,0
699450075,0,0
699450091,0,0
699450092,0,0
699450094,0,0
699450096,0,0
699450097,0,0
699450098,0,0
699450110,0,0
699450120,0,0
699450132,0,0
699450140,0,0
699450160,0,0
699450180,0,0
699450190,0,0
699450450,0,0
699450451,0,0
699450452,0,0
699450601,0,0
699450602,0,0
699450883,0,0
699450884,0,0
699450885,0,0
699450886,0,0
699450887,0,0
699450888,0,0
699450889,0,0
699450890,0,0
699450891,0,0
699450892,0,0
699450893,0,0
699450894,0,0
699450895,0,0
699460010,0,0
699460020,0,0
699460030,0,0
699460040,0,0
699460050,0,0
699460060,0,0
699460070,0,0
699470120,0,0
699490293,0,0
699490294,0,0
699490295,0,0
699490296,0,0
699490297,0,0
699490298,0,0
699490299,0,0
699490300,0,0
699490331,0,0
699490338,0,0
699500001,0,0
699500002,0,0
699500003,0,0
699500004,0,0
699500005,0,0
699500010,0,0
699500020,0,0
699500021,0,0
699500022,0,0
699500023,0,0
699510001,0,0
699530514,0,0
699530515,0,0
699580010,0,0
699580020,0,0
699580030,0,0
699580040,0,0
699580050,0,0
699580060,0,0
699580070,0,0
699580080,0,0
699580090,0,0
699580100,0,0
699580110,0,0
699580120,0,0
699580130,0,0
699610010,0,0
699610020,0,0
699610030,0,0
699610040,0,0
699610050,0,0
699610060,0,0
699620010,0,0
699620011,0,0
699620012,0,0
699620013,0,0
699620014,0,0
699620015,0,0
699620016,0,0
699620017,0,0
699620018,0,0
699620019,0,0
699620020,0,0
699620021,0,0
699620022,0,0
699620023,0,0
699620024,0,0
699620025,0,0
699620026,0,0
699620027,0,0
699620028,0,0
